20.0,0.9343168631926071
21.0,0.2963006869245133
23.0,1.0036903474157555
25.0,1.768066998134406
34.0,0.379104292052907
35.0,0.7931618876533778
55.0,1.5049471528541998
59.0,2.17386721617813
65.0,0.3390550517706009
69.0,1.4317151711358436
74.0,1.0932830958015296
76.0,0.5375045643794011
80.0,1.4130194000192302
84.0,0.5311604857310319
98.0,1.3057374737006722
103.0,0.6632416050341836
109.0,0.830936858022364
110.0,1.0536339523313913
111.0,1.5600573214659565
114.0,0.6145818800291015
116.0,1.222009404793283
