trial,n_samples,missing_edge_rate,missing_data_rate,missing_data_mechanism,seed,cause,effect,same_scc,status,adjustment_set,n_rows_used,estimated_path_coefficient,stderr,residual_variance,t_value,ground_truth_beta,scm_true_missing_edges_count,error
0,100,0.4,0.2,MCAR,42,aaeR,aaeA,False,identifiable,crp,100,-0.09761959859981058,0.20318824086784013,4.358631630537525,-0.48043921332684486,0.1739426697554617,3599,
0,100,0.4,0.2,MCAR,42,aaeR,aaeB,False,identifiable,crp,100,-0.13243902520430745,0.27816750558920106,8.16894209523337,-0.4761124953246479,-0.09202480596519727,3599,
0,100,0.4,0.2,MCAR,42,aaeR,aaeX,False,identifiable,crp,100,-0.09773284860061489,0.17140063379526072,3.1015434700519857,-0.5702012089252685,-0.12833345323749223,3599,
0,100,0.4,0.2,MCAR,42,accB,accC,False,identifiable,fadR|rpoD,100,-0.04187264615016058,0.05537057671438947,0.7009814488120062,-0.7562255738484821,-0.44383511224946925,3599,
0,100,0.4,0.2,MCAR,42,marA,ariR,False,identifiable,acrR|bluR|cpxR|cra|crp|cysB|fis|nac|ompR|rpoD|rpoS|soxS,100,0.12481113540541139,0.0866604295587562,0.6444505484764603,1.4402321340997832,0.16267546858720483,3599,
0,100,0.4,0.2,MCAR,42,marA,dctR,False,identifiable,acrR|cpxR|cra|crp|fis|gadE|gadW|gadX|glaR|hns|nac|ompR|rcsB|rpoD|soxS|ydeO,100,0.0714657700398012,0.09150993751529929,0.6912977476759755,0.780961849393166,0.4401363640184594,3599,
0,100,0.4,0.2,MCAR,42,marA,decR,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,100,-0.24890664738696225,0.13792211631433587,1.6666563642231722,-1.804689878885584,-0.14523808322984524,3599,
0,100,0.4,0.2,MCAR,42,marA,fpr,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,100,0.029596358876628648,0.19939782603925688,3.483526175460669,0.14842869385547763,-0.16042388950064398,3599,
0,100,0.4,0.2,MCAR,42,marA,hdeA,False,identifiable,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,100,-0.010171668752974063,0.07243780727022378,0.4268369513216686,-0.14041933537592352,-0.08654460204164496,3599,
0,100,0.4,0.2,MCAR,42,marA,hdeB,False,identifiable,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,100,0.009810493123793458,0.1412309934783176,1.6225251843890707,0.0694641656351416,0.27887459700228906,3599,
0,100,0.4,0.2,MCAR,42,marA,lacA,False,identifiable,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,100,-0.34543433083003483,0.1533470242417846,2.042098581038349,-2.252631458210648,0.16927429748736225,3599,
0,100,0.4,0.2,MCAR,42,marA,lacY,False,identifiable,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,100,0.13212243327870665,0.1882433863672762,3.077268929207052,0.7018702533374873,-0.08836543545717708,3599,
0,100,0.4,0.2,MCAR,42,marA,lacZ,False,identifiable,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,100,0.2565134704179711,0.13676533452856335,1.6243442007811695,1.875573743172459,0.3188942969265858,3599,
0,100,0.4,0.2,MCAR,42,marA,mlaB,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,100,-0.49539537965057084,0.14231449048917658,1.7745019652914054,-3.4809904314574847,-0.2970047816575303,3599,
0,100,0.4,0.2,MCAR,42,marA,mlaC,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,100,-0.07674281044065229,0.03935541808843482,0.13570232889250994,-1.9499935248611757,0.1814807418715064,3599,
0,100,0.4,0.2,MCAR,42,marA,mlaD,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,100,-0.035391175780919513,0.06303567227804603,0.3481376697302011,-0.5614467888089059,0.15861779551614247,3599,
0,100,0.4,0.2,MCAR,42,marA,mlaE,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,100,0.04307612473229304,0.14882671003067194,1.940617765173163,0.2894381305843246,0.18409355078316897,3599,
0,100,0.4,0.2,MCAR,42,marA,mlaF,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,100,0.01004410548121612,0.2085936266736695,3.8122406681643497,0.04815154538220594,-0.1076550641905425,3599,
0,100,0.4,0.2,MCAR,42,marA,poxB,False,identifiable,acrR|cpxR|cra|crp|fis|fnr|nac|narL|narP|nsrR|ompR|oxyR|rpoD|rpoS|soxS,100,0.2617959999450856,0.17217240068033945,2.518096516571593,1.5205456792761116,0.29724373608895427,3599,
0,100,0.4,0.2,MCAR,42,marA,pqiA,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|rpoS|soxS,100,-0.085430277967915,0.14386992862060602,1.8005089204238247,-0.5938021849805735,-0.23660308717317427,3599,
0,100,0.4,0.2,MCAR,42,marA,pqiB,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|rpoS|soxS,100,0.000688421051544541,0.2292937685056844,4.573405664465969,0.0030023539498304093,0.27314974042935974,3599,
