trial,n_samples,missing_edge_rate,missing_data_rate,missing_data_mechanism,seed,cause,effect,same_scc,status,adjustment_set,n_rows_used,estimated_path_coefficient,stderr,residual_variance,t_value,ground_truth_beta,scm_true_missing_edges_count,error
0,100,0.4,0.8,instrument_error,42,aaeR,aaeA,False,identifiable,crp,100,0.14882941794962112,0.2583913007371993,7.695251673326688,0.5759846307712592,0.1739426697554617,3599,
0,100,0.4,0.8,instrument_error,42,aaeR,aaeB,False,identifiable,crp,100,-0.35419125787465894,0.29362503889261177,9.936952784811384,-1.2062706205522147,-0.09202480596519727,3599,
0,100,0.4,0.8,instrument_error,42,aaeR,aaeX,False,identifiable,crp,100,-0.49915585170647253,0.17403042822447545,3.4907394112837538,-2.8682102135761554,-0.12833345323749223,3599,
0,100,0.4,0.8,instrument_error,42,accB,accC,False,identifiable,fadR|rpoD,100,-0.10714111001296141,0.04734191605295698,0.6948294400700991,-2.2631342147857443,-0.44383511224946925,3599,
0,100,0.4,0.8,instrument_error,42,marA,ariR,False,identifiable,acrR|bluR|cpxR|cra|crp|cysB|fis|nac|ompR|rpoD|rpoS|soxS,100,0.03942316329838942,0.08027795492215453,0.6401315689440608,0.49108330346255125,0.16267546858720483,3599,
0,100,0.4,0.8,instrument_error,42,marA,dctR,False,identifiable,acrR|cpxR|cra|crp|fis|gadE|gadW|gadX|glaR|hns|nac|ompR|rcsB|rpoD|soxS|ydeO,100,0.04732944400285927,0.09252124682726325,0.7984995391606119,0.511552163701632,0.4401363640184594,3599,
0,100,0.4,0.8,instrument_error,42,marA,decR,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,100,-0.064349449366666,0.13582278386042757,1.858065465594902,-0.47377507320709866,-0.14523808322984524,3599,
0,100,0.4,0.8,instrument_error,42,marA,fpr,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,100,-0.11414434559788655,0.2476271868103877,6.176072762320695,-0.4609523981116371,-0.16042388950064398,3599,
0,100,0.4,0.8,instrument_error,42,marA,hdeA,False,identifiable,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,100,-0.036047037896088235,0.07016698457491995,0.44559947450398607,-0.5137321792359404,-0.08654460204164496,3599,
0,100,0.4,0.8,instrument_error,42,marA,hdeB,False,identifiable,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,100,0.23320640115150237,0.14375016505597635,1.8702331377870995,1.6223035365607528,0.27887459700228906,3599,
