trial,n_samples,missing_edge_rate,missing_data_rate,missing_data_mechanism,seed,cause,effect,same_scc,status,adjustment_set,n_rows_used,estimated_path_coefficient,stderr,residual_variance,t_value,ground_truth_beta,scm_true_missing_edges_count,error
0,100,0.2,0.0,MNAR_self_mask,42,aaeR,aaeA,False,identifiable,crp,100,0.1359144369300535,0.14832545809543884,1.1134036396396751,0.9163257520000406,0.10228956962897849,1774,
0,100,0.2,0.0,MNAR_self_mask,42,aaeR,aaeB,False,identifiable,crp,100,0.13046698934848594,0.15776482021966498,1.2596258766075605,0.8269713689454296,0.16293639145672814,1774,
0,100,0.2,0.0,MNAR_self_mask,42,aaeR,aaeX,False,identifiable,crp,100,0.1552679111700883,0.06684150809685514,0.2261068501948022,2.32292651065115,0.12689602913652798,1774,
0,100,0.2,0.0,MNAR_self_mask,42,accB,accC,False,identifiable,fadR|rpoD,100,-0.21783819276873395,0.08474228868680253,0.6986925805304528,-2.5705960523893583,-0.1154902935376208,1774,
0,100,0.2,0.0,MNAR_self_mask,42,marA,ariR,False,identifiable,acrR|bluR|cpxR|cra|crp|cysB|fis|nac|ompR|rpoD|rpoS|soxS,100,0.12761773493709547,0.09631587208398162,1.2412653965954663,1.3249917399472904,0.1742289393862407,1774,
0,100,0.2,0.0,MNAR_self_mask,42,marA,dctR,False,identifiable,acrR|cpxR|cra|crp|fis|gadE|gadW|gadX|glaR|hns|nac|ompR|rcsB|rpoD|soxS|ydeO,100,-0.17174095900731118,0.0920647936456889,1.0946824220927203,-1.8654357676426863,-0.11113026887578602,1774,
0,100,0.2,0.0,MNAR_self_mask,42,marA,decR,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,100,0.13566748455771593,0.07804025234118761,0.852470524516338,1.738429598671533,0.17162914039433813,1774,
0,100,0.2,0.0,MNAR_self_mask,42,marA,fpr,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,100,0.0750166161313495,0.08537827876488244,1.020321015250075,0.8786381877987113,-0.0923347182983034,1774,
0,100,0.2,0.0,MNAR_self_mask,42,marA,hdeA,False,identifiable,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,100,0.09003452264069814,0.09641271773457953,1.188469489409197,0.9338448781058084,0.13355342773765969,1774,
0,100,0.2,0.0,MNAR_self_mask,42,marA,hdeB,False,identifiable,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,100,0.08541406930850887,0.09336815077509437,1.1145945145014609,0.9148094783868502,0.11496857768393492,1774,
0,100,0.2,0.0,MNAR_self_mask,42,marA,lacA,False,identifiable,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,100,-0.08410116812783086,0.11002465301626603,1.6779475892113218,-0.7643847612534379,-0.11188142862972125,1774,
0,100,0.2,0.0,MNAR_self_mask,42,marA,lacY,False,identifiable,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,100,0.08207665514357858,0.09840930374498293,1.3423652301522335,0.8340334909417849,0.13459063791810627,1774,
0,100,0.2,0.0,MNAR_self_mask,42,marA,lacZ,False,identifiable,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,100,0.1624079872633666,0.09816120022347603,1.335605184078117,1.6545028676669078,0.13695051108271034,1774,
0,100,0.2,0.0,MNAR_self_mask,42,marA,mlaB,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,100,0.24697024517739835,0.09242224523952958,1.1956252302578176,2.6721948221159164,0.22951231512673353,1774,
0,100,0.2,0.0,MNAR_self_mask,42,marA,mlaC,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,100,0.02079605719666287,0.07333370595688127,0.7527474746664425,0.283581157195172,0.13697077084604867,1774,
