trial,n_samples,missing_edge_rate,missing_data_rate,missing_data_mechanism,seed,cause,effect,same_scc,status,adjustment_set,n_rows_used,estimated_path_coefficient,stderr,residual_variance,t_value,ground_truth_beta,scm_true_missing_edges_count,error
0,100,0.2,0.2,biological_error,42,aaeR,aaeA,False,identifiable,crp,100,0.1555911958868389,0.29792466022724945,4.441219489321837,0.5222501412543622,0.10228956962897849,1774,
0,100,0.2,0.2,biological_error,42,aaeR,aaeB,False,identifiable,crp,100,0.42709573445381643,0.2372411578236759,2.816238305257161,1.8002598637258616,0.16293639145672814,1774,
0,100,0.2,0.2,biological_error,42,aaeR,aaeX,False,identifiable,crp,100,-0.003930814831875438,0.06411782148935274,0.20570594709243492,-0.06130611958686369,0.12689602913652798,1774,
0,100,0.2,0.2,biological_error,42,accB,accC,False,identifiable,fadR|rpoD,100,-0.1454124686376064,0.07659296465798052,0.983002190052531,-1.89850946868206,-0.1154902935376208,1774,
0,100,0.2,0.2,biological_error,42,marA,ariR,False,identifiable,acrR|bluR|cpxR|cra|crp|cysB|fis|nac|ompR|rpoD|rpoS|soxS,100,-0.07830350087331564,0.08052739878691924,2.8895325768092373,-0.9723833385021143,0.1742289393862407,1774,
0,100,0.2,0.2,biological_error,42,marA,dctR,False,identifiable,acrR|cpxR|cra|crp|fis|gadE|gadW|gadX|glaR|hns|nac|ompR|rcsB|rpoD|soxS|ydeO,100,0.06046031130328197,0.10646045950773408,4.454015102527993,0.5679133039895407,-0.11113026887578602,1774,
0,100,0.2,0.2,biological_error,42,marA,decR,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,100,0.09734534247944247,0.08327503501531093,3.1867256026038735,1.1689618918988696,0.17162914039433813,1774,
0,100,0.2,0.2,biological_error,42,marA,fpr,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,100,-0.07494226020525964,0.08399804189177115,3.2423011175047893,-0.8921905620350102,-0.0923347182983034,1774,
0,100,0.2,0.2,biological_error,42,marA,hdeA,False,identifiable,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,100,0.10416569600228257,0.07426856471770697,2.090537967456825,1.4025543161930472,0.13355342773765969,1774,
0,100,0.2,0.2,biological_error,42,marA,hdeB,False,identifiable,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,100,0.07885054067632936,0.1825924401405392,12.636115369969295,0.43183902146024805,0.11496857768393492,1774,
0,100,0.2,0.2,biological_error,42,marA,lacA,False,identifiable,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,100,-0.3815210456703942,0.1557766592172102,11.150603178075063,-2.449154113251414,-0.11188142862972125,1774,
0,100,0.2,0.2,biological_error,42,marA,lacY,False,identifiable,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,100,-0.022813962765885647,0.0902574263547052,3.7433417714677404,-0.25276549185247554,0.13459063791810627,1774,
