trial,n_samples,missing_edge_rate,missing_data_rate,missing_data_mechanism,seed,cause,effect,same_scc,status,adjustment_set,n_rows_used,estimated_path_coefficient,stderr,residual_variance,t_value,ground_truth_beta,scm_true_missing_edges_count,error
0,100,0.0,0.6,instrument_error,42,aaeR,aaeA,False,identifiable,crp,100,-0.11378787256119352,0.13774791630147637,3.655187023261498,-0.8260587573038588,-0.16566158558134908,0,
0,100,0.0,0.6,instrument_error,42,aaeR,aaeB,False,identifiable,crp,100,0.12978807879376572,0.15321911802183472,4.522363249948643,0.8470749634211449,-0.08457142752248038,0,
0,100,0.0,0.6,instrument_error,42,aaeR,aaeX,False,identifiable,crp,100,0.2830360113429817,0.1386330565453995,3.7023129338794742,2.041619931032056,0.20701973449566657,0,
0,100,0.0,0.6,instrument_error,42,accB,accC,False,identifiable,fadR|rpoD,100,0.19512738890869835,0.12121319710970052,8.647997257796613,1.6097866697807164,0.14106036901536942,0,
0,100,0.0,0.6,instrument_error,42,marA,ariR,False,identifiable,acrR|bluR|cpxR|cra|crp|cysB|fis|nac|ompR|rpoD|rpoS|soxS,100,-0.08452945287234728,0.10743241108348005,5.292350783250247,-0.7868151893813862,0.11166505496226456,0,
0,100,0.0,0.6,instrument_error,42,marA,dctR,False,identifiable,acrR|cpxR|cra|crp|fis|gadE|gadW|gadX|glaR|hns|nac|ompR|rcsB|rpoD|soxS|ydeO,100,0.6118526382611531,0.1393922043735261,8.156406775963283,4.389432257069309,0.23485479726539388,0,
0,100,0.0,0.6,instrument_error,42,marA,decR,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,100,-0.24232926048700093,0.09852408761429873,4.550847447489531,-2.4595940582131495,-0.1861673955490656,0,
0,100,0.0,0.6,instrument_error,42,marA,fpr,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,100,0.12024674085650669,0.05480307099099935,1.4080472386737952,2.1941606315502935,0.27762952478373026,0,
0,100,0.0,0.6,instrument_error,42,marA,hdeA,False,identifiable,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,100,0.00650317440596173,0.08411930187513157,2.77672775622545,0.07730894409484254,0.12718708568340914,0,
0,100,0.0,0.6,instrument_error,42,marA,hdeB,False,identifiable,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,100,0.1266196771388711,0.06991808905910238,1.918320121203148,1.8109716504385347,0.16058717189176425,0,
0,100,0.0,0.6,instrument_error,42,marA,lacA,False,identifiable,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,100,-0.2224392894628402,0.1469257464581099,10.120194000539824,-1.5139571846671542,-0.08271446453544215,0,
0,100,0.0,0.6,instrument_error,42,marA,lacY,False,identifiable,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,100,0.004984081463769203,0.0764199028818937,2.737826917645538,0.06521967806570048,0.14883427183632852,0,
0,100,0.0,0.6,instrument_error,42,marA,lacZ,False,identifiable,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,100,-0.06144106116346047,0.04465400035203079,0.9347893785616163,-1.3759363255047368,-0.15944558300266778,0,
0,100,0.0,0.6,instrument_error,42,marA,mlaB,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,100,0.2935066101261149,0.15967450357613022,11.95304578841745,1.8381557703492448,0.10587244490624644,0,
0,100,0.0,0.6,instrument_error,42,marA,mlaC,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,100,-0.009989581757160245,0.06320751988852796,1.8730308644466465,-0.15804419750652698,0.1665659002383903,0,
0,100,0.0,0.6,instrument_error,42,marA,mlaD,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,100,-0.32126550144844956,0.10144404656611292,4.824591677948039,-3.1669231692081117,-0.2599567671481328,0,
0,100,0.0,0.6,instrument_error,42,marA,mlaE,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,100,0.0701819068996051,0.03141255136833634,0.46260876548547497,2.2341995107837067,0.09879496161698928,0,
0,100,0.0,0.6,instrument_error,42,marA,mlaF,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,100,-0.3319731529272869,0.12106764018924636,6.871690467553893,-2.7420469450661176,-0.10256690388846645,0,
0,100,0.0,0.6,instrument_error,42,marA,poxB,False,identifiable,acrR|cpxR|cra|crp|fis|fnr|nac|narL|narP|nsrR|ompR|oxyR|rpoD|rpoS|soxS,100,-0.06154077858895503,0.05322142286678039,1.302023097956271,-1.1563159208087876,-0.1091659075740425,0,
0,100,0.0,0.6,instrument_error,42,marA,pqiA,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|rpoS|soxS,100,-0.002902929161290462,0.03493797560411055,0.5707795515704794,-0.08308807568544196,-0.09175831756287559,0,
